"","X","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","PUMA","STRATA","GQ","PERNUM","PERWT","REPWTP","SEX","AGE","EDUC","EDUCD","INCTOT"
"1607",39650,2018,201801,242201,2018001244084,122,2018002422011,8,814,81408,1,2,105,1,2,32,10,101,72000
"1608",39738,2018,201801,242251,2018001246606,110,2018002422511,8,816,81608,1,2,104,1,2,43,6,63,0
"1609",39746,2018,201801,242255,2018001246957,79,2018002422551,8,814,81408,1,2,74,1,2,67,11,115,100000
"1610",39781,2018,201801,242276,2018001247977,85,2018002422761,8,816,81608,1,1,86,1,2,59,6,63,50000
"1611",39784,2018,201801,242277,2018001248035,85,2018002422771,8,815,81508,1,1,85,1,2,45,11,115,160000
"1612",39801,2018,201801,242284,2018001248535,110,2018002422841,8,815,81508,1,2,135,1,2,46,11,114,54000
"1613",39805,2018,201801,242287,2018001248846,164,2018002422871,8,813,81308,1,1,164,1,2,41,10,101,80000
"1614",39816,2018,201801,242294,2018001249145,126,2018002422941,8,812,81208,1,1,127,1,2,31,10,101,54000
"1615",39822,2018,201801,242297,2018001249415,121,2018002422971,8,814,81408,1,2,209,1,2,31,10,101,30000
"1616",39869,2018,201801,242324,2018001251065,68,2018002423241,8,812,81208,1,1,68,1,2,48,7,71,13600
"1617",39894,2018,201801,242338,2018001252149,93,2018002423381,8,812,81208,1,1,93,1,2,44,10,101,25000
"1618",39977,2018,201801,242379,2018001254497,136,2018002423791,8,812,81208,1,2,125,1,2,39,10,101,48000
"1619",40000,2018,201801,242390,2018001255420,197,2018002423901,8,813,81308,1,1,197,1,2,38,11,114,26800
"1620",40003,2018,201801,242392,2018001255521,105,2018002423921,8,812,81208,1,2,99,1,2,56,11,114,150000
"1621",40009,2018,201801,242395,2018001255666,104,2018002423951,8,815,81508,1,3,208,1,2,56,6,63,15900
"1622",40014,2018,201801,242397,2018001255777,85,2018002423971,8,812,81208,1,1,85,1,2,43,10,101,56000
"1623",40015,2018,201801,242397,2018001255777,85,2018002423971,8,812,81208,1,2,81,1,2,45,11,114,10000
"1624",40031,2018,201801,242408,2018001256331,157,2018002424081,8,816,81608,1,2,165,1,2,47,11,114,73800
"1625",40078,2018,201801,242434,2018001257816,86,2018002424341,8,815,81508,1,1,86,1,2,66,6,65,32000
"1626",40085,2018,201801,242437,2018001258190,160,2018002424371,8,814,81408,1,2,267,1,2,38,11,114,0
"1627",40091,2018,201801,242440,2018001258410,180,2018002424401,8,815,81508,1,1,181,1,2,39,11,115,230000
"1628",40095,2018,201801,242443,2018001258826,101,2018002424431,8,812,81208,1,2,68,1,2,33,7,71,0
"1629",40116,2018,201801,242453,2018001259455,38,2018002424531,8,815,81508,1,1,38,1,2,50,10,101,55000
"1630",40136,2018,201801,242463,2018001259941,65,2018002424631,8,812,81208,1,1,66,1,2,58,1,17,10000
"1631",40162,2018,201801,242473,2018001260291,196,2018002424731,8,812,81208,1,1,196,1,2,75,11,114,53700
"1632",40220,2018,201801,242505,2018001263062,128,2018002425051,8,815,81508,1,1,128,1,2,49,7,71,18000
"1633",40224,2018,201801,242507,2018001263156,146,2018002425071,8,812,81208,1,1,146,1,2,47,6,63,496200
"1634",40280,2018,201801,242538,2018001265294,216,2018002425381,8,816,81608,1,1,215,1,2,61,6,63,10500
"1635",40289,2018,201801,242543,2018001265500,119,2018002425431,8,815,81508,1,1,119,1,2,52,10,101,0
"1636",40295,2018,201801,242547,2018001265656,66,2018002425471,8,812,81208,1,1,66,1,2,40,11,114,58000
"1637",40298,2018,201801,242549,2018001265721,135,2018002425491,8,814,81408,1,1,135,1,2,52,10,101,37100
"1638",40303,2018,201801,242553,2018001265924,62,2018002425531,8,812,81208,1,1,62,1,2,56,10,101,84000
"1639",40338,2018,201801,242571,2018001267022,79,2018002425711,8,815,81508,1,1,79,1,2,61,8,81,135000
"1640",40373,2018,201801,242590,2018001268251,102,2018002425901,8,814,81408,1,2,104,1,2,63,10,101,72000
"1641",40408,2018,201801,242607,2018001269107,82,2018002426071,8,816,81608,1,1,82,1,2,75,6,61,11400
"1642",40413,2018,201801,242610,2018001269304,61,2018002426101,8,812,81208,1,2,71,1,2,51,7,71,55000
"1643",40433,2018,201801,242623,2018001270280,54,2018002426231,8,812,81208,1,1,53,1,2,68,10,101,10600
"1644",40493,2018,201801,242653,2018001272475,76,2018002426531,8,815,81508,1,2,129,1,2,36,6,61,0
"1645",40513,2018,201801,242664,2018001273786,139,2018002426641,8,815,81508,1,1,138,1,2,53,6,63,63000
"1646",40514,2018,201801,242664,2018001273786,139,2018002426641,8,815,81508,1,2,184,1,2,62,6,63,0
"1647",40516,2018,201801,242666,2018001273798,269,2018002426661,8,815,81508,1,1,269,1,2,62,11,114,92000
"1648",40524,2018,201801,242671,2018001274256,400,2018002426711,8,812,81208,1,2,354,1,2,33,6,63,0
"1649",40537,2018,201801,242680,2018001275092,190,2018002426801,8,812,81208,1,1,190,1,2,54,7,71,75000
"1650",40563,2018,201801,242694,2018001275650,128,2018002426941,8,814,81408,1,1,128,1,2,36,10,101,498000
"1651",40632,2018,201801,242731,2018001278065,99,2018002427311,8,815,81508,1,2,112,1,2,64,2,23,20000
"1652",40634,2018,201801,242732,2018001278113,120,2018002427321,8,813,81308,1,2,138,1,2,62,6,63,33300
"1653",40653,2018,201801,242740,2018001278860,79,2018002427401,8,812,81208,1,1,78,1,2,79,8,81,28100
"1654",40672,2018,201801,242749,2018001279272,67,2018002427491,8,814,81408,1,2,72,1,2,33,10,101,180000
"1655",40706,2018,201801,242768,2018001280520,133,2018002427681,8,813,81308,1,2,109,1,2,35,7,71,1000
"1656",40718,2018,201801,242775,2018001281106,133,2018002427751,8,813,81308,1,1,133,1,2,41,10,101,37000
"1657",40720,2018,201801,242776,2018001281165,41,2018002427761,8,813,81308,1,1,41,1,2,55,6,61,4200
"1658",40735,2018,201801,242786,2018001281594,124,2018002427861,8,815,81508,1,1,125,1,2,35,11,114,91000
"1659",40774,2018,201801,242805,2018001282647,104,2018002428051,8,815,81508,1,2,108,1,2,35,7,71,18000
"1660",40810,2018,201801,242824,2018001284236,114,2018002428241,8,815,81508,1,2,119,1,2,43,10,101,150000
"1661",40817,2018,201801,242828,2018001284410,308,2018002428281,8,816,81608,1,1,309,1,2,74,0,2,7500
"1662",40828,2018,201801,242834,2018001284601,132,2018002428341,8,814,81408,1,1,133,1,2,38,10,101,130000
"1663",40885,2018,201801,242862,2018001286151,104,2018002428621,8,814,81408,1,1,104,1,2,65,6,63,53000
"1664",40890,2018,201801,242865,2018001286200,75,2018002428651,8,814,81408,1,1,75,1,2,60,7,71,20000
"1665",40894,2018,201801,242867,2018001286275,61,2018002428671,8,816,81608,1,2,71,1,2,69,6,63,13700
"1666",40904,2018,201801,242873,2018001286659,63,2018002428731,8,812,81208,1,1,63,1,2,66,8,81,90000
"1667",40944,2018,201801,242897,2018001288071,93,2018002428971,8,815,81508,1,1,93,1,2,74,6,63,12200
"1668",40959,2018,201801,242906,2018001288616,148,2018002429061,8,813,81308,1,2,150,1,2,67,11,116,16550
"1669",40974,2018,201801,242913,2018001289024,182,2018002429131,8,815,81508,1,1,181,1,2,61,10,101,49000
"1670",41038,2018,201801,242953,2018001291412,100,2018002429531,8,815,81508,1,1,100,1,2,40,11,116,92000
"1671",41061,2018,201801,242964,2018001292250,321,2018002429641,8,816,81608,1,1,320,1,2,42,2,26,30000
"1672",41081,2018,201801,242974,2018001292976,79,2018002429741,8,813,81308,1,2,106,1,2,39,11,114,0
"1673",41084,2018,201801,242977,2018001293118,59,2018002429771,8,815,81508,1,1,59,1,2,70,7,71,18100
"1674",41087,2018,201801,242978,2018001293221,99,2018002429781,8,813,81308,1,2,143,1,2,52,6,64,0
"1675",41096,2018,201801,242984,2018001293483,121,2018002429841,8,816,81608,1,1,121,1,2,40,7,71,40000
"1676",41121,2018,201801,242997,2018001294461,194,2018002429971,8,812,81208,1,1,194,1,2,59,10,101,4400
"1677",41125,2018,201801,243000,2018001294597,170,2018002430001,8,815,81508,1,1,170,1,2,38,6,61,60000
"1678",41148,2018,201801,243012,2018001295459,55,2018002430121,8,814,81408,1,2,55,1,2,58,11,114,86000
"1679",41163,2018,201801,243019,2018001295717,157,2018002430191,8,813,81308,1,1,158,1,2,31,10,101,0
"1680",41213,2018,201801,243044,2018001296596,70,2018002430441,8,812,81208,1,1,69,1,2,69,11,114,20100
"1681",41241,2018,201801,243057,2018001297139,180,2018002430571,8,816,81608,1,2,202,1,2,58,10,101,13000
"1682",41256,2018,201801,243064,2018001297910,74,2018002430641,8,815,81508,1,1,74,1,2,76,10,101,61900
"1683",41340,2018,201801,243110,2018001300500,59,2018002431101,8,814,81408,1,2,67,1,2,33,11,114,45000
"1684",41368,2018,201801,243125,2018001301365,67,2018002431251,8,812,81208,1,1,67,1,2,67,11,115,160100
"1685",41370,2018,201801,243126,2018001301394,110,2018002431261,8,814,81408,1,2,120,1,2,39,10,101,50000
"1686",41377,2018,201801,243130,2018001301536,436,2018002431301,8,816,81608,1,2,410,1,2,44,2,23,0
"1687",41395,2018,201801,243137,2018001301911,138,2018002431371,8,814,81408,1,1,139,1,2,34,11,114,30000
"1688",41411,2018,201801,243145,2018001302396,192,2018002431451,8,813,81308,1,1,191,1,2,41,7,71,56000
"1689",41442,2018,201801,243158,2018001303430,232,2018002431581,8,812,81208,1,2,207,1,2,46,2,26,12000
"1690",41459,2018,201801,243167,2018001304419,106,2018002431671,8,812,81208,1,1,106,1,2,43,10,101,120000
"1691",41473,2018,201801,243174,2018001304749,137,2018002431741,8,815,81508,1,1,137,1,2,65,6,63,26800
"1692",41524,2018,201801,243199,2018001306248,141,2018002431991,8,813,81308,1,2,170,1,2,37,10,101,80000
"1693",41530,2018,201801,243201,2018001306328,126,2018002432011,8,816,81608,1,2,173,1,2,54,7,71,48000
"1694",41532,2018,201801,243201,2018001306328,126,2018002432011,8,816,81608,1,4,183,1,2,43,6,63,0
"1695",41539,2018,201801,243204,2018001306652,72,2018002432041,8,814,81408,1,2,68,1,2,58,11,116,105000
"1696",41545,2018,201801,243208,2018001306815,80,2018002432081,8,812,81208,1,1,80,1,2,60,6,61,3600
"1697",41553,2018,201801,243212,2018001307150,89,2018002432121,8,812,81208,1,1,89,1,2,43,10,101,40000
"1698",41580,2018,201801,243222,2018001307811,122,2018002432221,8,815,81508,1,1,122,1,2,54,7,71,45000
"1699",41625,2018,201801,243244,2018001309306,111,2018002432441,8,815,81508,1,1,111,1,2,77,8,81,1600
"1700",41694,2018,201801,243281,2018001311280,161,2018002432811,8,814,81408,1,1,161,1,2,47,11,114,47700
"1701",41706,2018,201801,243289,2018001312003,58,2018002432891,8,814,81408,1,2,63,1,2,37,10,101,6000
"1702",41785,2018,201801,243333,2018001314717,315,2018002433331,8,813,81308,1,1,316,1,2,31,11,115,100000
"1703",41799,2018,201801,243342,2018001315255,123,2018002433421,8,816,81608,1,1,123,1,2,60,10,101,33000
"1704",41817,2018,201801,243351,2018001315753,120,2018002433511,8,813,81308,1,1,120,1,2,35,10,101,99000
"1705",41860,2018,201801,243374,2018001317185,115,2018002433741,8,816,81608,1,2,157,1,2,50,6,63,0
"1706",41951,2018,201801,243421,2018001319633,85,2018002434211,8,813,81308,1,2,67,1,2,33,11,114,77500
"1707",41953,2018,201801,243423,2018001319765,131,2018002434231,8,816,81608,1,1,130,1,2,55,8,81,30000
"1708",41983,2018,201801,243438,2018001320640,68,2018002434381,8,813,81308,1,1,68,1,2,70,11,114,35100
"1709",41997,2018,201801,243447,2018001321104,49,2018002434471,8,815,81508,1,1,48,1,2,61,11,114,27100
"1710",42003,2018,201801,243451,2018001321355,188,2018002434511,8,815,81508,1,1,188,1,2,46,8,81,14000
"1711",42006,2018,201801,243453,2018001321407,133,2018002434531,8,815,81508,1,1,133,1,2,37,11,114,10600
"1712",42046,2018,201801,243476,2018001322897,58,2018002434761,8,812,81208,1,1,58,1,2,61,6,64,2500
"1713",42056,2018,201801,243479,2018001323019,179,2018002434791,8,812,81208,1,2,156,1,2,36,11,114,0
"1714",42097,2018,201801,243502,2018001324197,86,2018002435021,8,813,81308,1,2,90,1,2,50,11,114,58000
"1715",42147,2018,201801,243530,2018001326389,60,2018002435301,8,812,81208,1,1,61,1,2,62,7,71,27600
"1716",42150,2018,201801,243532,2018001326779,72,2018002435321,8,814,81408,1,1,72,1,2,35,11,115,36000
"1717",42170,2018,201801,243542,2018001327575,67,2018002435421,8,815,81508,1,1,67,1,2,30,7,71,0
"1718",42183,2018,201801,243550,2018001328335,91,2018002435501,8,813,81308,1,1,92,1,2,48,11,114,117000
"1719",42195,2018,201801,243556,2018001328946,81,2018002435561,8,814,81408,1,2,78,1,2,47,10,101,238000
"1720",42257,2018,201801,243589,2018001331453,63,2018002435891,8,814,81408,1,2,65,1,2,69,6,65,22300
"1721",42279,2018,201801,243603,2018001332072,173,2018002436031,8,815,81508,1,1,174,1,2,49,11,115,201000
"1722",42303,2018,201801,243616,2018001333017,92,2018002436161,8,816,81608,1,1,92,1,2,35,5,50,0
"1723",42306,2018,201801,243618,2018001333101,116,2018002436181,8,814,81408,1,1,116,1,2,34,10,101,140000
"1724",42342,2018,201801,243638,2018001335117,57,2018002436381,8,813,81308,1,2,58,1,2,49,11,116,152000
"1725",42344,2018,201801,243639,2018001335208,119,2018002436391,8,815,81508,1,2,90,1,2,57,7,71,65000
"1726",42359,2018,201801,243647,2018001335768,82,2018002436471,8,814,81408,1,1,82,1,2,37,10,101,43000
"1727",42386,2018,201801,243662,2018001336659,203,2018002436621,8,812,81208,1,1,203,1,2,74,2,22,17000
"1728",42424,2018,201801,243684,2018001337848,215,2018002436841,8,815,81508,1,1,215,1,2,49,10,101,92000
"1729",42427,2018,201801,243685,2018001337909,59,2018002436851,8,814,81408,1,1,59,1,2,32,11,114,58510
"1730",42430,2018,201801,243687,2018001338056,44,2018002436871,8,815,81508,1,1,45,1,2,59,6,63,1100
"1731",42463,2018,201801,243706,2018001339903,76,2018002437061,8,814,81408,1,1,76,1,2,71,11,114,1000
"1732",42467,2018,201801,243709,2018001340162,111,2018002437091,8,816,81608,1,1,111,1,2,66,6,63,17000
"1733",42489,2018,201801,243721,2018001340746,110,2018002437211,8,813,81308,1,2,110,1,2,70,10,101,24200
"1734",42491,2018,201801,243723,2018001341115,206,2018002437231,8,812,81208,1,1,206,1,2,50,7,71,26000
"1735",42522,2018,201801,243741,2018001341999,104,2018002437411,8,815,81508,1,2,153,1,2,32,8,81,45000
"1736",42529,2018,201801,243743,2018001342100,67,2018002437431,8,814,81408,1,2,70,1,2,57,10,101,0
"1737",42531,2018,201801,243745,2018001342150,175,2018002437451,8,814,81408,1,1,175,1,2,35,10,101,20600
"1738",42583,2018,201801,243775,2018001343813,74,2018002437751,8,816,81608,1,1,74,1,2,49,10,101,160800
"1739",42608,2018,201801,243788,2018001344531,94,2018002437881,8,812,81208,1,2,135,1,2,65,7,71,20100
"1740",42645,2018,201801,243805,2018001345879,114,2018002438051,8,815,81508,1,1,113,1,2,71,11,114,35100
"1741",42694,2018,201801,243828,2018001347061,219,2018002438281,8,814,81408,1,2,235,1,2,37,6,65,24800
"1742",42709,2018,201801,243836,2018001347704,70,2018002438361,8,812,81208,1,1,70,1,2,57,11,114,40300
"1743",42711,2018,201801,243838,2018001347719,58,2018002438381,8,815,81508,1,1,59,1,2,71,11,114,91100
"1744",42854,2018,201801,243915,2018001352567,65,2018002439151,8,815,81508,1,2,62,1,2,69,11,114,18200
"1745",42874,2018,201801,243924,2018001353273,79,2018002439241,8,814,81408,1,2,35,1,2,59,7,71,34000
"1746",42880,2018,201801,243928,2018001353491,162,2018002439281,8,812,81208,1,1,161,1,2,48,7,71,79000
"1747",42892,2018,201801,243935,2018001353821,78,2018002439351,8,816,81608,1,2,73,1,2,49,10,101,90000
"1748",42905,2018,201801,243943,2018001354680,64,2018002439431,8,813,81308,1,1,64,1,2,36,10,101,135000
"1749",42914,2018,201801,243948,2018001354774,47,2018002439481,8,815,81508,1,1,48,1,2,68,10,101,50500
"1750",42917,2018,201801,243949,2018001354866,101,2018002439491,8,813,81308,1,1,101,1,2,50,7,71,15000
"1751",42921,2018,201801,243951,2018001355041,67,2018002439511,8,816,81608,1,1,67,1,2,35,8,81,20000
"1752",42937,2018,201801,243961,2018001355388,138,2018002439611,8,815,81508,1,1,138,1,2,63,10,101,43000
"1753",42939,2018,201801,243963,2018001355514,118,2018002439631,8,814,81408,1,1,119,1,2,80,7,71,34100
"1754",42974,2018,201801,243982,2018001356720,77,2018002439821,8,814,81408,1,2,62,1,2,36,10,101,30000
"1755",42996,2018,201801,243996,2018001357458,95,2018002439961,8,813,81308,1,1,95,1,2,69,6,63,9500
"1756",43011,2018,201801,244004,2018001357944,63,2018002440041,8,814,81408,1,1,63,1,2,31,11,116,120000
"1757",43050,2018,201801,244026,2018001359173,117,2018002440261,8,816,81608,1,1,118,1,2,45,11,114,115100
"1758",43109,2018,201801,244059,2018001361739,75,2018002440591,8,816,81608,1,1,75,1,2,38,10,101,20000
"1759",43117,2018,201801,244064,2018001361984,37,2018002440641,8,816,81608,1,1,37,1,2,64,7,71,10120
"1760",43153,2018,201801,244086,2018001363280,114,2018002440861,8,815,81508,1,1,114,1,2,60,10,101,109000
"1761",43158,2018,201801,244088,2018001363420,44,2018002440881,8,816,81608,1,2,51,1,2,67,10,101,7500
"1762",43163,2018,201801,244091,2018001363710,155,2018002440911,8,815,81508,1,1,155,1,2,31,7,71,15800
"1763",43222,2018,201801,244124,2018001365875,126,2018002441241,8,815,81508,1,1,126,1,2,69,6,63,16100
"1764",43250,2018,201801,244140,2018001366716,124,2018002441401,8,812,81208,1,1,124,1,2,36,11,115,280000
"1765",43269,2018,201801,244150,2018001367272,66,2018002441501,8,814,81408,1,1,66,1,2,33,10,101,46500
"1766",43293,2018,201801,244163,2018001368077,86,2018002441631,8,814,81408,1,2,73,1,2,31,10,101,15000
"1767",43315,2018,201801,244176,2018001369296,117,2018002441761,8,812,81208,1,2,107,1,2,41,11,116,60000
"1768",43336,2018,201801,244187,2018001370309,70,2018002441871,8,815,81508,1,2,80,1,2,58,10,101,45040
"1769",43348,2018,201801,244194,2018001370447,178,2018002441941,8,815,81508,1,2,168,1,2,71,10,101,7500
"1770",43350,2018,201801,244195,2018001370470,104,2018002441951,8,812,81208,1,2,96,1,2,47,6,64,20000
"1771",43352,2018,201801,244196,2018001370479,127,2018002441961,8,812,81208,1,2,117,1,2,43,11,114,320000
"1772",43368,2018,201801,244204,2018001371354,40,2018002442041,8,816,81608,1,2,47,1,2,34,10,101,100000
"1773",43370,2018,201801,244206,2018001371447,125,2018002442061,8,815,81508,1,1,125,1,2,47,6,63,50000
"1774",43389,2018,201801,244214,2018001372046,74,2018002442141,8,814,81408,1,1,74,1,2,64,11,115,10000
"1775",43426,2018,201801,244232,2018001373769,122,2018002442321,8,812,81208,1,1,121,1,2,43,6,63,72000
"1776",43427,2018,201801,244232,2018001373769,122,2018002442321,8,812,81208,1,2,116,1,2,48,6,63,68000
"1777",43435,2018,201801,244238,2018001374288,62,2018002442381,8,815,81508,1,1,62,1,2,38,11,115,140000
"1778",43449,2018,201801,244247,2018001374883,146,2018002442471,8,813,81308,1,1,146,1,2,51,10,101,201200
"1779",43469,2018,201801,244256,2018001375149,118,2018002442561,8,812,81208,1,1,118,1,2,55,4,40,4800
"1780",43483,2018,201801,244260,2018001375291,421,2018002442601,8,816,81608,1,2,697,1,2,31,6,65,0
"1781",43501,2018,201801,244270,2018001375699,124,2018002442701,8,815,81508,1,1,124,1,2,57,7,71,24000
"1782",43515,2018,201801,244277,2018001376353,131,2018002442771,8,816,81608,1,2,113,1,2,61,7,71,28000
"1783",43550,2018,201801,244296,2018001377482,31,2018002442961,8,816,81608,1,2,39,1,2,70,6,63,22200
"1784",43551,2018,201801,244296,2018001377482,31,2018002442961,8,816,81608,1,3,68,1,2,49,6,64,30000
"1785",43633,2018,201801,244338,2018001379646,227,2018002443381,8,816,81608,1,2,173,1,2,60,11,114,92000
"1786",43636,2018,201801,244340,2018001379800,85,2018002443401,8,816,81608,1,2,62,1,2,35,11,114,90000
"1787",43645,2018,201801,244344,2018001379936,50,2018002443441,8,816,81608,1,2,60,1,2,33,7,71,0
"1788",43671,2018,201801,244358,2018001380809,62,2018002443581,8,815,81508,1,2,88,1,2,50,8,81,0
"1789",43683,2018,201801,244364,2018001381342,60,2018002443641,8,816,81608,1,1,60,1,2,39,6,64,190980
"1790",43715,2018,201801,244384,2018001382618,66,2018002443841,8,815,81508,1,1,67,1,2,42,10,101,100000
"1791",43767,2018,201801,244410,2018001385000,62,2018002444101,8,812,81208,1,1,62,1,2,62,10,101,70000
"1792",43815,2018,201801,244437,2018001387200,58,2018002444371,8,812,81208,1,2,64,1,2,45,11,114,120000
"1793",43847,2018,201801,244454,2018001387939,68,2018002444541,8,814,81408,1,2,64,1,2,48,11,115,120000
"1794",43882,2018,201801,244474,2018001389333,125,2018002444741,8,814,81408,1,2,95,1,2,46,11,114,40000
"1795",43952,2018,201801,244510,2018001392128,87,2018002445101,8,813,81308,1,1,87,1,2,33,10,101,40000
"1796",43985,2018,201801,244527,2018001393520,91,2018002445271,8,815,81508,1,2,114,1,2,33,10,101,10000
